ID;Noun;Gender;Year;Artist
11;Feind;['Masc'];2022;Die Toten Hosen
11;Refrain;['Masc'];2022;Die Toten Hosen
11;Land;['Neut'];2022;Die Toten Hosen
11;Reich;['Neut'];2022;Die Toten Hosen
11;Land;['Neut'];2022;Die Toten Hosen
11;Steh;['Neut'];2022;Die Toten Hosen
11;Hass;['Masc'];2022;Die Toten Hosen
11;Land;['Neut'];2022;Die Toten Hosen
11;Ruf;['Masc'];2022;Die Toten Hosen
11;Land;['Neut'];2022;Die Toten Hosen
11;Menschen;['Masc'];2022;Die Toten Hosen
12;Sounds;['Masc'];2022;Die Toten Hosen
12;A;[];2022;Die Toten Hosen
13;ContributorsUnter;['Masc'];2022;Die Toten Hosen
13;Wolken;['Fem'];2022;Die Toten Hosen
13;[;['Neut'];2022;Die Toten Hosen
13;Strophe;['Fem'];2022;Die Toten Hosen
13;Grüße;['Masc'];2022;Die Toten Hosen
13;Himmelhunden;['Masc'];2022;Die Toten Hosen
13;Stellung;['Fem'];2022;Die Toten Hosen
13;Welt;['Fem'];2022;Die Toten Hosen
13;Kopf;['Masc'];2022;Die Toten Hosen
13;Wind;['Masc'];2022;Die Toten Hosen
13;Schatten;['Masc'];2022;Die Toten Hosen
13;Weg;['Masc'];2022;Die Toten Hosen
13;Refrain;['Masc'];2022;Die Toten Hosen
13;Wolken;['Fem'];2022;Die Toten Hosen
13;Wird's;[];2022;Die Toten Hosen
13;Freiheit;['Fem'];2022;Die Toten Hosen
13;Wolken;['Fem'];2022;Die Toten Hosen
13;Starterlaubnis;['Fem'];2022;Die Toten Hosen
13;Träume;['Masc'];2022;Die Toten Hosen
13;All;['Neut'];2022;Die Toten Hosen
13;Träume;['Masc'];2022;Die Toten Hosen
13;[;['Neut'];2022;Die Toten Hosen
13;Strophe;['Fem'];2022;Die Toten Hosen
13;Eimern;['Neut'];2022;Die Toten Hosen
13;Klitschnass;['Fem'];2022;Die Toten Hosen
13;Kopf;['Masc'];2022;Die Toten Hosen
13;Fuß;['Masc'];2022;Die Toten Hosen
13;Pfütze;['Fem'];2022;Die Toten Hosen
13;Benzin;['Neut'];2022;Die Toten Hosen
13;Schuh'n;['Masc'];2022;Die Toten Hosen
13;Bahnen;['Fem'];2022;Die Toten Hosen
13;Weg;['Masc'];2022;Die Toten Hosen
13;Hoffnungsschimmer;['Masc'];2022;Die Toten Hosen
13;Licht;['Neut'];2022;Die Toten Hosen
13;Refrain;['Masc'];2022;Die Toten Hosen
13;Wolken;['Fem'];2022;Die Toten Hosen
13;Freiheit;['Fem'];2022;Die Toten Hosen
13;Wolken;['Fem'];2022;Die Toten Hosen
13;Lichtermeer;['Neut'];2022;Die Toten Hosen
13;Träumen;['Masc'];2022;Die Toten Hosen
13;Träumen;['Masc'];2022;Die Toten Hosen
13;Refrain;['Masc'];2022;Die Toten Hosen
13;Wolken;['Fem'];2022;Die Toten Hosen
13;Freiheit;['Fem'];2022;Die Toten Hosen
13;Wolken;['Fem'];2022;Die Toten Hosen
13;Lichtermeer;['Neut'];2022;Die Toten Hosen
13;Träumen;['Masc'];2022;Die Toten Hosen
13;Träumen;['Masc'];2022;Die Toten Hosen
13;Schau;['Fem'];2022;Die Toten Hosen
13;leuchten!1Embed;['Masc'];2022;Die Toten Hosen
14;ContributorsTeufel;['Masc'];2022;Die Toten Hosen
14;Songtext;['Masc'];2022;Die Toten Hosen
14;Teufel;['Masc'];2022;Die Toten Hosen
14;Strophe;['Fem'];2022;Die Toten Hosen
14;Rand;['Masc'];2022;Die Toten Hosen
14;Stadt;['Fem'];2022;Die Toten Hosen
14;Goldpalast;['Masc'];2022;Die Toten Hosen
14;Meer;['Neut'];2022;Die Toten Hosen
14;Orchideen;['Fem'];2022;Die Toten Hosen
14;Los;['Neut'];2022;Die Toten Hosen
14;Verspreche;['Fem'];2022;Die Toten Hosen
14;Haus;['Neut'];2022;Die Toten Hosen
14;Brand;['Masc'];2022;Die Toten Hosen
14;Refrain;['Masc'];2022;Die Toten Hosen
14;Strophe;['Fem'];2022;Die Toten Hosen
14;Blutrot;['Neut'];2022;Die Toten Hosen
14;Wein;['Masc'];2022;Die Toten Hosen
14;Kamin;['Masc'];2022;Die Toten Hosen
14;Nacht;['Fem'];2022;Die Toten Hosen
14;Dunkelheit;['Fem'];2022;Die Toten Hosen
14;Sonne;['Fem'];2022;Die Toten Hosen
14;Probieren;['Neut'];2022;Die Toten Hosen
14;Gift;['Neut'];2022;Die Toten Hosen
14;Hölle;['Fem'];2022;Die Toten Hosen
14;Refrain;['Masc'];2022;Die Toten Hosen
14;Wolke;['Fem'];2022;Die Toten Hosen
14;Paradies;['Neut'];2022;Die Toten Hosen
14;Feuer;['Neut'];2022;Die Toten Hosen
14;Schwefel;['Masc'];2022;Die Toten Hosen
14;Säure;['Fem'];2022;Die Toten Hosen
14;Hoffe;['Fem'];2022;Die Toten Hosen
14;Teufel;['Masc'];2022;Die Toten Hosen
14;Teufel;['Masc'];2022;Die Toten Hosen
14;Euphorie;['Fem'];2022;Die Toten Hosen
14;Teufel;['Masc'];2022;Die Toten Hosen
14;Refrain;['Masc'];2022;Die Toten Hosen
14;Teufel;['Masc'];2022;Die Toten Hosen
14;Wolke;['Fem'];2022;Die Toten Hosen
14;Teufel;['Masc'];2022;Die Toten Hosen
14;Paradies;['Neut'];2022;Die Toten Hosen
14;Teufel;['Masc'];2022;Die Toten Hosen
14;Feuer;['Neut'];2022;Die Toten Hosen
14;Schwefel;['Masc'];2022;Die Toten Hosen
14;Säure;['Fem'];2022;Die Toten Hosen
14;Hoffe;['Fem'];2022;Die Toten Hosen
14;TeufelEmbed;['Neut'];2022;Die Toten Hosen
15;ContributorsLaune;['Fem'];2022;Die Toten Hosen
15;Natur;['Fem'];2022;Die Toten Hosen
15;Strophe;['Fem'];2022;Die Toten Hosen
15;Erde;['Fem'];2022;Die Toten Hosen
15;Gletscher;['Masc'];2022;Die Toten Hosen
15;Kugel;['Fem'];2022;Die Toten Hosen
15;Eis;['Neut'];2022;Die Toten Hosen
15;Tsunamis;['Masc'];2022;Die Toten Hosen
15;Entdeckungstour;['Fem'];2022;Die Toten Hosen
15;Regenzeit;['Fem'];2022;Die Toten Hosen
15;Tränen;['Fem'];2022;Die Toten Hosen
15;Wasser;['Neut'];2022;Die Toten Hosen
15;Hals;['Masc'];2022;Die Toten Hosen
15;Gott;['Masc'];2022;Die Toten Hosen
15;Laune;['Fem'];2022;Die Toten Hosen
15;Natur;['Fem'];2022;Die Toten Hosen
15;Refrain;['Masc'];2022;Die Toten Hosen
15;Laune;['Fem'];2022;Die Toten Hosen
15;Natur;['Fem'];2022;Die Toten Hosen
15;Spuren;['Fem'];2022;Die Toten Hosen
15;Laune;['Fem'];2022;Die Toten Hosen
15;Natur;['Fem'];2022;Die Toten Hosen
15;[;['Neut'];2022;Die Toten Hosen
15;Strophe;['Fem'];2022;Die Toten Hosen
15;Frieden;['Masc'];2022;Die Toten Hosen
15;Bäume;['Masc'];2022;Die Toten Hosen
15;Stacheldraht;['Masc'];2022;Die Toten Hosen
15;Stadt;['Fem'];2022;Die Toten Hosen
15;Sturmfrisur;['Fem'];2022;Die Toten Hosen
15;Feuer;['Neut'];2022;Die Toten Hosen
15;Himmel;['Masc'];2022;Die Toten Hosen
15;Augen;['Neut'];2022;Die Toten Hosen
15;Dunkelheit;['Fem'];2022;Die Toten Hosen
15;Party;['Fem'];2022;Die Toten Hosen
15;Refrain;['Masc'];2022;Die Toten Hosen
15;Laune;['Fem'];2022;Die Toten Hosen
15;Natur;['Fem'];2022;Die Toten Hosen
15;Spuren;['Fem'];2022;Die Toten Hosen
15;Laune;['Fem'];2022;Die Toten Hosen
15;Natur;['Fem'];2022;Die Toten Hosen
15;Ne;['Fem'];2022;Die Toten Hosen
15;Laune;['Fem'];2022;Die Toten Hosen
15;Natur;['Fem'];2022;Die Toten Hosen
15;Dreh'n;['Fem'];2022;Die Toten Hosen
15;Zeiger;['Masc'];2022;Die Toten Hosen
15;Uhr;['Fem'];2022;Die Toten Hosen
15;Fußabdruck;['Masc'];2022;Die Toten Hosen
15;Ewigkeit;['Fem'];2022;Die Toten Hosen
15;Wände;['Fem'];2022;Die Toten Hosen
15;Gelegenheit;['Fem'];2022;Die Toten Hosen
15;Tanz;['Masc'];2022;Die Toten Hosen
15;Refrain;['Masc'];2022;Die Toten Hosen
15;Hochkultur;['Fem'];2022;Die Toten Hosen
15;Laune;['Fem'];2022;Die Toten Hosen
15;Natur;['Fem'];2022;Die Toten Hosen
15;Spuren;['Fem'];2022;Die Toten Hosen
15;Laune;['Fem'];2022;Die Toten Hosen
15;Natur;['Fem'];2022;Die Toten Hosen
15;Ne;['Fem'];2022;Die Toten Hosen
15;Laune;['Fem'];2022;Die Toten Hosen
15;Natur;['Fem'];2022;Die Toten Hosen
15;Laune;['Fem'];2022;Die Toten Hosen
15;Natur;['Fem'];2022;Die Toten Hosen
15;Laune;['Fem'];2022;Die Toten Hosen
15;Natur;['Fem'];2022;Die Toten Hosen
16;ContributorsLiebeslied;['Neut'];2022;Die Toten Hosen
16;Aufnahme;['Fem'];2022;Die Toten Hosen
16;Songtext;['Masc'];2022;Die Toten Hosen
16;Liebeslied;['Neut'];2022;Die Toten Hosen
16;Aufnahme;['Fem'];2022;Die Toten Hosen
16;Intro;['Neut'];2022;Die Toten Hosen
16;Strophe;['Fem'];2022;Die Toten Hosen
16;Stein;['Masc'];2022;Die Toten Hosen
16;Kampfsignal;['Neut'];2022;Die Toten Hosen
16;Hölle;['Fem'];2022;Die Toten Hosen
16;Wechselbad;['Neut'];2022;Die Toten Hosen
16;Angriff;['Masc'];2022;Die Toten Hosen
16;Flucht;['Fem'];2022;Die Toten Hosen
16;Wasserwerfer;['Masc'];2022;Die Toten Hosen
16;Tränengas;['Neut'];2022;Die Toten Hosen
16;Gesicht;['Neut'];2022;Die Toten Hosen
16;Schaufensterscheiben;['Fem'];2022;Die Toten Hosen
16;Splitter;['Masc'];2022;Die Toten Hosen
16;Glas;['Neut'];2022;Die Toten Hosen
16;Wagen;['Masc'];2022;Die Toten Hosen
16;Befehl;['Masc'];2022;Die Toten Hosen
16;Augen;['Neut'];2022;Die Toten Hosen
16;Refrain;['Masc'];2022;Die Toten Hosen
16;Radio;['Neut'];2022;Die Toten Hosen
16;Liebeslied;['Neut'];2022;Die Toten Hosen
16;Fernsehshow;['Fem'];2022;Die Toten Hosen
16;Liebeslied;['Neut'];2022;Die Toten Hosen
16;Strophe;['Fem'];2022;Die Toten Hosen
16;Tür;['Fem'];2022;Die Toten Hosen
16;Ort;['Masc'];2022;Die Toten Hosen
16;Gerechtigkeit;['Fem'];2022;Die Toten Hosen
16;Wort;['Neut'];2022;Die Toten Hosen
16;Befehl;['Masc'];2022;Die Toten Hosen
16;Augen;['Neut'];2022;Die Toten Hosen
16;Refrain;['Masc'];2022;Die Toten Hosen
16;Radio;['Neut'];2022;Die Toten Hosen
16;Radio;['Neut'];2022;Die Toten Hosen
16;Liebeslied;['Neut'];2022;Die Toten Hosen
16;Fernsehshow;['Fem'];2022;Die Toten Hosen
16;Fernsehshow;['Fem'];2022;Die Toten Hosen
16;Liebeslied;['Neut'];2022;Die Toten Hosen
16;Strophe;['Fem'];2022;Die Toten Hosen
16;Sonne;['Fem'];2022;Die Toten Hosen
16;Morgen;['Masc'];2022;Die Toten Hosen
16;Kuss;['Masc'];2022;Die Toten Hosen
16;Tag;['Masc'];2022;Die Toten Hosen
16;Kaffee;['Masc'];2022;Die Toten Hosen
16;Zeitung;['Fem'];2022;Die Toten Hosen
16;Opfer;['Neut'];2022;Die Toten Hosen
16;Frühstückstisch;['Masc'];2022;Die Toten Hosen
16;Refrain;['Masc'];2022;Die Toten Hosen
16;Radio;['Neut'];2022;Die Toten Hosen
16;Radio;['Neut'];2022;Die Toten Hosen
16;Liebeslied;['Neut'];2022;Die Toten Hosen
16;Fernsehshow;['Fem'];2022;Die Toten Hosen
16;Fernsehshow;['Fem'];2022;Die Toten Hosen
16;Liebeslied;['Neut'];2022;Die Toten Hosen
16;Radio;['Neut'];2022;Die Toten Hosen
16;Radio;['Neut'];2022;Die Toten Hosen
16;Liebeslied;['Neut'];2022;Die Toten Hosen
16;Fernsehshow;['Fem'];2022;Die Toten Hosen
16;LiedEmbed;['Neut'];2022;Die Toten Hosen
17;ContributorsAuswärtsspiel;[];2022;Die Toten Hosen
17;Lyrics;['Masc'];2022;Die Toten Hosen
17;[;['Neut'];2022;Die Toten Hosen
17;Strophe;['Fem'];2022;Die Toten Hosen
17;];['Neut'];2022;Die Toten Hosen
17;Flutlicht;['Neut'];2022;Die Toten Hosen
17;Show;['Fem'];2022;Die Toten Hosen
17;Auge;['Neut'];2022;Die Toten Hosen
17;Strophe;['Fem'];2022;Die Toten Hosen
17;Spiel;['Neut'];2022;Die Toten Hosen
17;Refrain;['Masc'];2022;Die Toten Hosen
17;Strophe;['Fem'];2022;Die Toten Hosen
17;mal;['Masc'];2022;Die Toten Hosen
17;Tag;['Masc'];2022;Die Toten Hosen
17;Seite;['Fem'];2022;Die Toten Hosen
17;Leben;['Neut'];2022;Die Toten Hosen
17;Refrain;['Masc'];2022;Die Toten Hosen
17;Fahnen;['Fem'];2022;Die Toten Hosen
17;Ende;['Neut'];2022;Die Toten Hosen
17;Weg;['Masc'];2022;Die Toten Hosen
17;Refrain;['Masc'];2022;Die Toten Hosen
17;Spiel;['Neut'];2022;Die Toten Hosen
17;Letzter;['Masc'];2022;Die Toten Hosen
17;Dass;[];2022;Die Toten Hosen
17;Refrain;['Masc'];2022;Die Toten Hosen
17;Sieg;['Masc'];2022;Die Toten Hosen
17;Auswärtsspiel;['Neut'];2022;Die Toten Hosen
18;Songtext;['Masc'];2022;Die Toten Hosen
18;Intro;['Neut'];2022;Die Toten Hosen
18;Sinfonie;['Fem'];2022;Die Toten Hosen
18;Strophe;['Fem'];2022;Die Toten Hosen
18;Welt;['Fem'];2022;Die Toten Hosen
18;roboten;['Fem'];2022;Die Toten Hosen
18;Aufregung;['Fem'];2022;Die Toten Hosen
18;Fernsehbild;['Neut'];2022;Die Toten Hosen
18;[;['Neut'];2022;Die Toten Hosen
18;Strophe;['Fem'];2022;Die Toten Hosen
18;Mensch;['Masc'];2022;Die Toten Hosen
18;Uhrwerk;['Neut'];2022;Die Toten Hosen
18;Computer;['Masc'];2022;Die Toten Hosen
18;Jugendliche;[];2022;Die Toten Hosen
18;[;['Neut'];2022;Die Toten Hosen
18;Strophe;['Fem'];2022;Die Toten Hosen
18;Himmel;['Masc'];2022;Die Toten Hosen
18;Sonne;['Fem'];2022;Die Toten Hosen
18;Droogs;['Neut'];2022;Die Toten Hosen
18;Tag;['Masc'];2022;Die Toten Hosen
18;Banden;['Fem'];2022;Die Toten Hosen
18;Geh'n;['Masc'];2022;Die Toten Hosen
18;Jagd;['Fem'];2022;Die Toten Hosen
18;Refrain;['Masc'];2022;Die Toten Hosen
18;Vorhang;['Masc'];2022;Die Toten Hosen
18;Vorhang;['Masc'];2022;Die Toten Hosen
18;bisschen;['Neut'];2022;Die Toten Hosen
18;Strophe;['Fem'];2022;Die Toten Hosen
18;Kreuzzug;['Masc'];2022;Die Toten Hosen
18;Ordnung;['Fem'];2022;Die Toten Hosen
18;Welt;['Fem'];2022;Die Toten Hosen
18;Zerstörung;['Fem'];2022;Die Toten Hosen
18;Gewalt;['Fem'];2022;Die Toten Hosen
18;Brutalität;['Fem'];2022;Die Toten Hosen
18;[;['Neut'];2022;Die Toten Hosen
18;Strophe;['Fem'];2022;Die Toten Hosen
18;Opfer;['Neut'];2022;Die Toten Hosen
18;Spüren;['Neut'];2022;Die Toten Hosen
18;Befriedigung;['Fem'];2022;Die Toten Hosen
18;Wut;['Fem'];2022;Die Toten Hosen
18;Refrain;['Masc'];2022;Die Toten Hosen
18;Vorhang;['Masc'];2022;Die Toten Hosen
18;Vorhang;['Masc'];2022;Die Toten Hosen
18;bisschen;['Neut'];2022;Die Toten Hosen
18;Blut;['Neut'];2022;Die Toten Hosen
18;Vorschein;['Masc'];2022;Die Toten Hosen
18;Stöcken;['Neut'];2022;Die Toten Hosen
18;Steinen;['Masc'];2022;Die Toten Hosen
18;Kopf;['Masc'];2022;Die Toten Hosen
18;Opfer;['Neut'];2022;Die Toten Hosen
18;Gott;['Masc'];2022;Die Toten Hosen
18;Refrain;['Masc'];2022;Die Toten Hosen
18;Vorhang;['Masc'];2022;Die Toten Hosen
18;bisschen;['Neut'];2022;Die Toten Hosen
18;Vorhang;['Masc'];2022;Die Toten Hosen
18;Horrorshow1Embed;['Neut'];2022;Die Toten Hosen
19;ContributorsFreunde;[];2022;Die Toten Hosen
19;Parolen;['Fem'];2022;Die Toten Hosen
19;Wand;['Fem'];2022;Die Toten Hosen
19;Hauptsache;['Fem'];2022;Die Toten Hosen
19;Kopf;['Masc'];2022;Die Toten Hosen
19;Wand;['Fem'];2022;Die Toten Hosen
19;Leben;['Neut'];2022;Die Toten Hosen
19;Kompromisse;['Masc'];2022;Die Toten Hosen
19;Gott;['Masc'];2022;Die Toten Hosen
19;Wort;['Neut'];2022;Die Toten Hosen
19;Freunde;['Masc'];2022;Die Toten Hosen
19;Freunde;['Masc'];2022;Die Toten Hosen
19;Anderen;[];2022;Die Toten Hosen
19;Anderen;[];2022;Die Toten Hosen
19;Beste;['Neut'];2022;Die Toten Hosen
19;Jahre;['Neut'];2022;Die Toten Hosen
19;Spuren;['Fem'];2022;Die Toten Hosen
19;Freunde;['Masc'];2022;Die Toten Hosen
19;Freunde;['Masc'];2022;Die Toten Hosen
19;Grund;['Masc'];2022;Die Toten Hosen
19;Freunde;['Masc'];2022;Die Toten Hosen
19;Jahr;['Neut'];2022;Die Toten Hosen
19;Bierglas;['Neut'];2022;Die Toten Hosen
19;Falten;['Fem'];2022;Die Toten Hosen
19;Tätowierung;['Fem'];2022;Die Toten Hosen
19;Liebe;['Fem'];2022;Die Toten Hosen
19;Freunde;['Masc'];2022;Die Toten Hosen
19;Rest;['Masc'];2022;Die Toten Hosen
19;Welt;['Fem'];2022;Die Toten Hosen
19;Freunde;['Masc'];2022;Die Toten Hosen
19;Freunde;['Masc'];2022;Die Toten Hosen
19;Freunde;['Masc'];2022;Die Toten Hosen
20;Besuch;['Masc'];2022;Die Toten Hosen
20;[;['Neut'];2022;Die Toten Hosen
20;Strophe;['Fem'];2022;Die Toten Hosen
20;besuch;['Masc'];2022;Die Toten Hosen
20;Ruhe;['Fem'];2022;Die Toten Hosen
20;Bäumen;['Masc'];2022;Die Toten Hosen
20;Frieden;['Masc'];2022;Die Toten Hosen
20;Erden;['Fem'];2022;Die Toten Hosen
20;Weg;['Masc'];2022;Die Toten Hosen
20;Blumen;['Fem'];2022;Die Toten Hosen
20;Frage;['Fem'];2022;Die Toten Hosen
20;Mal;['Neut'];2022;Die Toten Hosen
20;Sorgen;['Fem'];2022;Die Toten Hosen
20;Refrain;['Masc'];2022;Die Toten Hosen
20;Menge;['Fem'];2022;Die Toten Hosen
20;Zeit;['Fem'];2022;Die Toten Hosen
20;Stimme;['Fem'];2022;Die Toten Hosen
20;Wind;['Masc'];2022;Die Toten Hosen
20;Sonne;['Fem'];2022;Die Toten Hosen
20;Strophe;['Fem'];2022;Die Toten Hosen
20;Andern;['Masc'];2022;Die Toten Hosen
20;Garten;['Masc'];2022;Die Toten Hosen
20;Post;['Fem'];2022;Die Toten Hosen
20;Refrain;['Masc'];2022;Die Toten Hosen
20;Menge;['Fem'];2022;Die Toten Hosen
20;Zeit;['Fem'];2022;Die Toten Hosen
20;Sonne;['Fem'];2022;Die Toten Hosen
20;Tag;['Masc'];2022;Die Toten Hosen
20;Grab;['Neut'];2022;Die Toten Hosen
20;Sonne;['Fem'];2022;Die Toten Hosen
21;Boden;['Masc'];2022;Die Toten Hosen
21;[;['Neut'];2022;Die Toten Hosen
21;Strophe;['Fem'];2022;Die Toten Hosen
21;Ende;['Neut'];2022;Die Toten Hosen
21;Leben;['Neut'];2022;Die Toten Hosen
21;Strophe;['Fem'];2022;Die Toten Hosen
21;];['Neut'];2022;Die Toten Hosen
21;Halt;['Masc'];2022;Die Toten Hosen
21;Halt;['Masc'];2022;Die Toten Hosen
21;Halt;['Masc'];2022;Die Toten Hosen
21;Strophe;['Fem'];2022;Die Toten Hosen
21;Sturm;['Masc'];2022;Die Toten Hosen
21;Knie;['Neut'];2022;Die Toten Hosen
21;Halt;['Masc'];2022;Die Toten Hosen
21;Gesicht;['Neut'];2022;Die Toten Hosen
21;Wind;['Masc'];2022;Die Toten Hosen
21;Wolken;['Fem'];2022;Die Toten Hosen
21;Refrain;['Masc'];2022;Die Toten Hosen
21;Boden;['Masc'];2022;Die Toten Hosen
21;Strophe;['Fem'];2022;Die Toten Hosen
21;Weg;['Masc'];2022;Die Toten Hosen
21;Regeln;['Fem'];2022;Die Toten Hosen
21;Gesetzen;['Neut'];2022;Die Toten Hosen
21;Verrat;['Masc'];2022;Die Toten Hosen
21;Leben;['Neut'];2022;Die Toten Hosen
21;führn;['Neut'];2022;Die Toten Hosen
21;Strophe;['Fem'];2022;Die Toten Hosen
21;Zeichen;['Neut'];2022;Die Toten Hosen
21;Beweis;['Masc'];2022;Die Toten Hosen
21;Refrain;['Masc'];2022;Die Toten Hosen
21;Boden;['Masc'];2022;Die Toten Hosen
21;Panik;['Fem'];2022;Die Toten Hosen
21;Kopf;['Masc'];2022;Die Toten Hosen
22;Sonntag;['Masc'];2022;Die Toten Hosen
22;Lutscher;['Masc'];2022;Die Toten Hosen
22;Version;['Fem'];2022;Die Toten Hosen
22;Songtext;['Masc'];2022;Die Toten Hosen
22;Wort;['Neut'];2022;Die Toten Hosen
22;Sonntag;['Masc'];2022;Die Toten Hosen
22;Lutscher;['Masc'];2022;Die Toten Hosen
22;Version;['Fem'];2022;Die Toten Hosen
22;Strophe;['Fem'];2022;Die Toten Hosen
22;Bewegung;['Fem'];2022;Die Toten Hosen
22;Wut;['Fem'];2022;Die Toten Hosen
22;hör'n;['Fem'];2022;Die Toten Hosen
22;Refrain;['Masc'];2022;Die Toten Hosen
22;[;['Neut'];2022;Die Toten Hosen
22;Strophe;['Fem'];2022;Die Toten Hosen
22;Name;['Masc'];2022;Die Toten Hosen
22;Freunde;['Masc'];2022;Die Toten Hosen
22;Straßen;['Fem'];2022;Die Toten Hosen
22;Wellenreiter;['Masc'];2022;Die Toten Hosen
22;Besseres;['Neut'];2022;Die Toten Hosen
22;Refrain;['Masc'];2022;Die Toten Hosen
22;Leben;['Neut'];2022;Die Toten Hosen
22;Tag;['Masc'];2022;Die Toten Hosen
22;Jahr;['Neut'];2022;Die Toten Hosen
22;Strophe;['Fem'];2022;Die Toten Hosen
22;Zeitungsknabe;['Neut'];2022;Die Toten Hosen
22;Hund;['Masc'];2022;Die Toten Hosen
22;Bäume;['Masc'];2022;Die Toten Hosen
22;Ende;['Neut'];2022;Die Toten Hosen
22;Welt;['Fem'];2022;Die Toten Hosen
22;Refrain;['Masc'];2022;Die Toten Hosen
22;Leben;['Neut'];2022;Die Toten Hosen
22;Tag;['Masc'];2022;Die Toten Hosen
22;Jahr;['Neut'];2022;Die Toten Hosen
22;Leben;['Neut'];2022;Die Toten Hosen
22;Tag;['Masc'];2022;Die Toten Hosen
22;Jahr;['Neut'];2022;Die Toten Hosen
22;scheißegalEmbed;['Masc'];2022;Die Toten Hosen
23;ContributorsTranslationsEnglishTage;['Fem'];2022;Die Toten Hosen
23;Lyrics;['Masc'];2022;Die Toten Hosen
23;Songtext;['Masc'];2022;Die Toten Hosen
23;Tage;['Masc'];2022;Die Toten Hosen
23;Strophe;['Fem'];2022;Die Toten Hosen
23;Wochen;['Fem'];2022;Die Toten Hosen
23;Tag;['Masc'];2022;Die Toten Hosen
23;Freude;['Fem'];2022;Die Toten Hosen
23;Asphalt;['Masc'];2022;Die Toten Hosen
23;Rhythmus;['Masc'];2022;Die Toten Hosen
23;Lied;['Neut'];2022;Die Toten Hosen
23;Straßen;['Fem'];2022;Die Toten Hosen
23;Uhrzeit;['Fem'];2022;Die Toten Hosen
23;Treffpunkt;['Masc'];2022;Die Toten Hosen
23;Mal;['Neut'];2022;Die Toten Hosen
23;[;['Neut'];2022;Die Toten Hosen
23;Strophe;['Fem'];2022;Die Toten Hosen
23;Gedränge;['Neut'];2022;Die Toten Hosen
23;Menschenmenge;['Fem'];2022;Die Toten Hosen
23;Bahnen;['Fem'];2022;Die Toten Hosen
23;Weg;['Masc'];2022;Die Toten Hosen
23;Gassen;['Fem'];2022;Die Toten Hosen
23;Rheinterrassen;['Masc'];2022;Die Toten Hosen
23;Brücken;['Fem'];2022;Die Toten Hosen
23;Musik;['Fem'];2022;Die Toten Hosen
23;Refrain;['Masc'];2022;Die Toten Hosen
23;Tagen;['Masc'];2022;Die Toten Hosen
23;Unendlichkeit;['Fem'];2022;Die Toten Hosen
23;Tagen;['Masc'];2022;Die Toten Hosen
23;Zeit;['Fem'];2022;Die Toten Hosen
23;Wünsch;['Masc'];2022;Die Toten Hosen
23;Unendlichkeit;['Fem'];2022;Die Toten Hosen
23;Strophe;['Fem'];2022;Die Toten Hosen
23;Nacht;['Fem'];2022;Die Toten Hosen
23;Leute;[];2022;Die Toten Hosen
23;Hab;[];2022;Die Toten Hosen
23;Angst;['Fem'];2022;Die Toten Hosen
23;Schwimmen;['Neut'];2022;Die Toten Hosen
23;Strom;['Masc'];2022;Die Toten Hosen
23;Drehen;['Neut'];2022;Die Toten Hosen
23;Kreise;['Masc'];2022;Die Toten Hosen
23;Refrain;['Masc'];2022;Die Toten Hosen
23;Tagen;['Masc'];2022;Die Toten Hosen
23;Unendlichkeit;['Fem'];2022;Die Toten Hosen
23;Tagen;['Masc'];2022;Die Toten Hosen
23;Zeit;['Fem'];2022;Die Toten Hosen
23;Nacht;['Fem'];2022;Die Toten Hosen
23;Nächte;['Fem'];2022;Die Toten Hosen
23;Beste;['Neut'];2022;Die Toten Hosen
23;Ende;['Neut'];2022;Die Toten Hosen
23;Sicht;['Fem'];2022;Die Toten Hosen
23;Ende;['Neut'];2022;Die Toten Hosen
23;Sicht;['Fem'];2022;Die Toten Hosen
23;Ende;['Neut'];2022;Die Toten Hosen
23;Sicht;['Fem'];2022;Die Toten Hosen
23;Ende;['Neut'];2022;Die Toten Hosen
23;Sicht;['Fem'];2022;Die Toten Hosen
23;Refrain;['Masc'];2022;Die Toten Hosen
23;Tagen;['Masc'];2022;Die Toten Hosen
23;Unendlichkeit;['Fem'];2022;Die Toten Hosen
23;Tagen;['Masc'];2022;Die Toten Hosen
23;Zeit;['Fem'];2022;Die Toten Hosen
23;Nacht;['Fem'];2022;Die Toten Hosen
23;Nächte;['Fem'];2022;Die Toten Hosen
23;Beste;['Neut'];2022;Die Toten Hosen
23;Ende;['Neut'];2022;Die Toten Hosen
23;Sicht;['Fem'];2022;Die Toten Hosen
23;Beste;['Neut'];2022;Die Toten Hosen
23;Ende;['Neut'];2022;Die Toten Hosen
23;Sicht;['Fem'];2022;Die Toten Hosen
23;[;['Neut'];2022;Die Toten Hosen
23;Outro;['Neut'];2022;Die Toten Hosen
23;Ende;['Neut'];2022;Die Toten Hosen
23;Sicht5Embed;['Masc'];2022;Die Toten Hosen
24;Songtext;['Masc'];2022;Die Toten Hosen
24;Paradies;['Neut'];2022;Die Toten Hosen
24;Strophe;['Fem'];2022;Die Toten Hosen
24;Leben;['Neut'];2022;Die Toten Hosen
24;Prüfung;['Fem'];2022;Die Toten Hosen
24;Eins;[];2022;Die Toten Hosen
24;Himmel;['Masc'];2022;Die Toten Hosen
24;Rest;['Masc'];2022;Die Toten Hosen
24;Hölle;['Fem'];2022;Die Toten Hosen
